trial_i,prime_file,prime_valence,correct_word,distractor_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,correct_key,accuracy,left_word,right_word,Participant ID,Session,date
37,voldtægt_compressed.wav,negative,voldtægt,fjollet,babble_52.wav,avis_reversed.wav,viden_reversed.wav,,,,,0,12,12,12,right,0.5634720325469971,right,1,fjollet,voldtægt,5567,1,2025-11-28_14-28-04
32,lyse_compressed.wav,positive,lyse,forår,babble_89.wav,fase_reversed.wav,grusom_reversed.wav,,,,,0,13,13,13,right,1.5994138717651367,right,1,forår,lyse,5567,1,2025-11-28_14-28-04
3,festlig_compressed.wav,positive,festlig,spise,babble_70.wav,illoyal_reversed.wav,giftig_reversed.wav,,,,,0,14,14,14,left,1.67979097366333,right,0,spise,festlig,5567,1,2025-11-28_14-28-04
12,bombe_compressed.wav,negative,bombe,hårnål,babble_76.wav,vandal_reversed.wav,modgang_reversed.wav,,,,,0,15,15,15,right,0.4498660564422607,right,1,hårnål,bombe,5567,1,2025-11-28_14-28-04
47,smerte_compressed.wav,negative,smerte,oprørt,babble_86.wav,kæle_reversed.wav,ferie_reversed.wav,,,,,0,16,16,16,right,0.4694740772247314,right,1,oprørt,smerte,5567,1,2025-11-28_14-28-04
90,vindue_compressed.wav,neutral,vindue,pude,babble_23.wav,konge_reversed.wav,talent_reversed.wav,,,,,0,17,17,17,left,0.994354009628296,left,1,vindue,pude,5567,1,2025-11-28_14-28-04
35,voldsom_compressed.wav,negative,voldsom,ydmyg,babble_69.wav,plakat_reversed.wav,respekt_reversed.wav,,,,,0,18,18,18,left,0.6385948657989502,left,1,voldsom,ydmyg,5567,1,2025-11-28_14-28-04
6,lækker_compressed.wav,positive,lækker,nonne,babble_25.wav,latter_reversed.wav,ankel_reversed.wav,,,,,0,19,19,19,left,2.376016139984131,left,1,lækker,nonne,5567,1,2025-11-28_14-28-04
88,ønske_compressed.wav,positive,ønske,dæmpet,babble_11.wav,modgang_reversed.wav,violin_reversed.wav,,,,,0,20,20,20,left,0.6698691844940186,left,1,ønske,dæmpet,5567,1,2025-11-28_14-28-04
45,forår_compressed.wav,positive,forår,gidsel,babble_62.wav,modgang_reversed.wav,ørken_reversed.wav,,,,,0,21,21,21,left,0.6199100017547607,left,1,forår,gidsel,5567,1,2025-11-28_14-28-04
68,hjerte_compressed.wav,positive,hjerte,fremskridt,babble_35.wav,statue_reversed.wav,lampe_reversed.wav,,,,,0,22,22,22,left,1.221649169921875,left,1,hjerte,fremskridt,5567,1,2025-11-28_14-28-04
42,festlig_compressed.wav,positive,festlig,rotte,babble_52.wav,sikker_reversed.wav,utro_reversed.wav,,,,,0,23,23,23,right,1.2530560493469238,right,1,rotte,festlig,5567,1,2025-11-28_14-28-04
59,varme_compressed.wav,positive,varme,festlig,babble_24.wav,kiste_reversed.wav,ørken_reversed.wav,,,,,0,24,24,24,left,0.7614290714263916,left,1,varme,festlig,5567,1,2025-11-28_14-28-04
75,frihed_compressed.wav,positive,frihed,tortur,babble_34.wav,dæmpet_reversed.wav,konkurs_reversed.wav,,,,,0,25,25,25,left,1.303786039352417,left,1,frihed,tortur,5567,1,2025-11-28_14-28-04
89,violin_compressed.wav,neutral,violin,ensom,babble_45.wav,skyldig_reversed.wav,putte_reversed.wav,,,,,0,26,26,26,right,0.5157020092010498,right,1,ensom,violin,5567,1,2025-11-28_14-28-04
53,redskab_compressed.wav,neutral,redskab,taber,babble_63.wav,genert_reversed.wav,utro_reversed.wav,,,,,0,27,27,27,left,1.768202781677246,left,1,redskab,taber,5567,1,2025-11-28_14-28-04
4,smerte_compressed.wav,negative,smerte,glæde,babble_80.wav,kage_reversed.wav,tilfreds_reversed.wav,,,,,0,28,28,28,right,0.3450489044189453,right,1,glæde,smerte,5567,1,2025-11-28_14-28-04
21,måned_compressed.wav,neutral,måned,slagtning,babble_30.wav,ketchup_reversed.wav,måned_reversed.wav,,,,,0,29,29,29,left,0.5892140865325928,left,1,måned,slagtning,5567,1,2025-11-28_14-28-04
40,maling_compressed.wav,neutral,maling,slagtning,babble_1.wav,ørken_reversed.wav,gratis_reversed.wav,,,,,0,30,30,30,left,0.6763110160827637,left,1,maling,slagtning,5567,1,2025-11-28_14-28-04
1,ankel_compressed.wav,neutral,ankel,hage,babble_46.wav,brutal_reversed.wav,redskab_reversed.wav,,,,,0,31,31,31,right,1.2742271423339844,right,1,hage,ankel,5567,1,2025-11-28_14-28-04
30,frelser_compressed.wav,positive,frelser,hage,babble_61.wav,viden_reversed.wav,rådden_reversed.wav,,,,,0,32,32,32,right,0.5061829090118408,right,1,hage,frelser,5567,1,2025-11-28_14-28-04
66,ferie_compressed.wav,positive,ferie,beskidt,babble_25.wav,pjece_reversed.wav,fængsel_reversed.wav,,,,,0,33,33,33,left,2.002371072769165,right,0,beskidt,ferie,5567,1,2025-11-28_14-28-04
83,ugle_compressed.wav,neutral,ugle,udskud,babble_75.wav,lyse_reversed.wav,voldtægt_reversed.wav,,,,,0,34,34,34,right,0.9473910331726074,right,1,udskud,ugle,5567,1,2025-11-28_14-28-04
38,gidsel_compressed.wav,negative,gidsel,heldig,babble_85.wav,salat_reversed.wav,illoyal_reversed.wav,,,,,0,35,35,35,right,0.3728809356689453,right,1,heldig,gidsel,5567,1,2025-11-28_14-28-04
39,grusom_compressed.wav,negative,grusom,penge,babble_17.wav,forpint_reversed.wav,gratis_reversed.wav,,,,,0,36,36,36,left,0.5225858688354492,left,1,grusom,penge,5567,1,2025-11-28_14-28-04
28,forkert_compressed.wav,negative,forkert,fængsel,babble_44.wav,regnbue_reversed.wav,drukne_reversed.wav,,,,,0,37,37,37,right,0.8581888675689697,right,1,fængsel,forkert,5567,1,2025-11-28_14-28-04
64,skade_compressed.wav,negative,skade,fremskridt,babble_43.wav,hjerte_reversed.wav,ensom_reversed.wav,,,,,0,38,38,38,right,3.864512920379639,right,1,fremskridt,skade,5567,1,2025-11-28_14-28-04
8,ydmyg_compressed.wav,neutral,ydmyg,kedel,babble_99.wav,opstemt_reversed.wav,leder_reversed.wav,,,,,0,39,39,39,right,1.612618923187256,right,1,kedel,ydmyg,5567,1,2025-11-28_14-28-04
60,beundret_compressed.wav,positive,beundret,sindssyg,babble_80.wav,poesi_reversed.wav,ønske_reversed.wav,,,,,0,40,40,40,left,0.5353918075561523,left,1,beundret,sindssyg,5567,1,2025-11-28_14-28-04
22,marked_compressed.wav,neutral,marked,violin,babble_81.wav,bifald_reversed.wav,grimme_reversed.wav,,,,,0,41,41,41,left,0.9500150680541992,left,1,marked,violin,5567,1,2025-11-28_14-28-04
72,penge_compressed.wav,positive,penge,spise,babble_14.wav,mester_reversed.wav,skade_reversed.wav,,,,,0,42,42,42,left,0.9770488739013672,left,1,penge,spise,5567,1,2025-11-28_14-28-04
57,morder_compressed.wav,negative,morder,lærer,babble_48.wav,hånlig_reversed.wav,kujon_reversed.wav,,,,,0,43,43,43,right,0.517941951751709,right,1,lærer,morder,5567,1,2025-11-28_14-28-04
55,metal_compressed.wav,neutral,metal,morder,babble_51.wav,viden_reversed.wav,smerte_reversed.wav,,,,,0,44,44,44,right,0.5017530918121338,right,1,morder,metal,5567,1,2025-11-28_14-28-04
77,bryllup_compressed.wav,positive,bryllup,skyldig,babble_6.wav,baby_reversed.wav,rabies_reversed.wav,,,,,0,45,45,45,left,2.6654129028320312,left,1,bryllup,skyldig,5567,1,2025-11-28_14-28-04
84,pude_compressed.wav,positive,pude,genert,babble_3.wav,engel_reversed.wav,violin_reversed.wav,,,,,0,46,46,46,left,0.4786648750305176,left,1,pude,genert,5567,1,2025-11-28_14-28-04
79,kujon_compressed.wav,negative,kujon,hage,babble_22.wav,ketchup_reversed.wav,vindue_reversed.wav,,,,,0,47,47,47,left,1.54118013381958,right,0,hage,kujon,5567,1,2025-11-28_14-28-04
50,passion_compressed.wav,positive,passion,borddug,babble_22.wav,sygdom_reversed.wav,vandal_reversed.wav,,,,,0,48,48,48,left,1.0093460083007812,left,1,passion,borddug,5567,1,2025-11-28_14-28-04
63,ønske_compressed.wav,positive,ønske,frygtsom,babble_6.wav,oprør_reversed.wav,viden_reversed.wav,,,,,0,49,49,49,right,0.3495500087738037,right,1,frygtsom,ønske,5567,1,2025-11-28_14-28-04
14,intim_compressed.wav,positive,intim,genstand,babble_51.wav,kedel_reversed.wav,grusom_reversed.wav,,,,,0,50,50,50,right,0.5909860134124756,right,1,genstand,intim,5567,1,2025-11-28_14-28-04
74,kugle_compressed.wav,neutral,kugle,tumor,babble_39.wav,søsyg_reversed.wav,putte_reversed.wav,,,,,0,51,51,51,right,0.6011121273040771,right,1,tumor,kugle,5567,1,2025-11-28_14-28-04
82,ugle_compressed.wav,neutral,ugle,udskud,babble_83.wav,venlig_reversed.wav,gade_reversed.wav,,,,,0,52,52,52,left,0.7300369739532471,left,1,ugle,udskud,5567,1,2025-11-28_14-28-04
20,vinde_compressed.wav,positive,vinde,humor,babble_82.wav,engel_reversed.wav,konkurs_reversed.wav,,,,,0,53,53,53,right,0.9817948341369628,right,1,humor,vinde,5567,1,2025-11-28_14-28-04
5,pervers_compressed.wav,negative,pervers,hader,babble_90.wav,succes_reversed.wav,fremskridt_reversed.wav,,,,,0,54,54,54,right,0.7387721538543701,right,1,hader,pervers,5567,1,2025-11-28_14-28-04
62,redskab_compressed.wav,neutral,redskab,lampe,babble_34.wav,ketchup_reversed.wav,tilfreds_reversed.wav,,,,,0,55,55,55,left,0.600836992263794,left,1,redskab,lampe,5567,1,2025-11-28_14-28-04
2,heldig_compressed.wav,positive,heldig,lækker,babble_47.wav,maling_reversed.wav,morder_reversed.wav,,,,,0,56,56,56,right,1.8418409824371336,right,1,lækker,heldig,5567,1,2025-11-28_14-28-04
78,voldsom_compressed.wav,negative,voldsom,bryllup,babble_54.wav,djævel_reversed.wav,dæmon_reversed.wav,,,,,0,57,57,57,right,0.433103084564209,right,1,bryllup,voldsom,5567,1,2025-11-28_14-28-04
71,hårnål_compressed.wav,neutral,hårnål,voldsom,babble_78.wav,fiasko_reversed.wav,grimme_reversed.wav,,,,,0,58,58,58,right,1.309413194656372,right,1,voldsom,hårnål,5567,1,2025-11-28_14-28-04
13,kontor_compressed.wav,neutral,kontor,udskud,babble_13.wav,hader_reversed.wav,rotte_reversed.wav,,,,,0,59,59,59,left,0.5914011001586914,left,1,kontor,udskud,5567,1,2025-11-28_14-28-04
54,bange_compressed.wav,negative,bange,genert,babble_49.wav,patent_reversed.wav,pervers_reversed.wav,,,,,0,60,60,60,left,0.600355863571167,left,1,bange,genert,5567,1,2025-11-28_14-28-04
23,ugle_compressed.wav,neutral,ugle,avis,babble_96.wav,gratis_reversed.wav,albue_reversed.wav,,,,,0,61,61,61,left,0.7423038482666016,left,1,ugle,avis,5567,1,2025-11-28_14-28-04
51,fjendtlig_compressed.wav,negative,fjendtlig,opstemt,babble_61.wav,patent_reversed.wav,baby_reversed.wav,,,,,0,62,62,62,right,1.1425158977508545,right,1,opstemt,fjendtlig,5567,1,2025-11-28_14-28-04
76,passion_compressed.wav,positive,passion,grimme,babble_83.wav,nonne_reversed.wav,boble_reversed.wav,,,,,0,63,63,63,left,0.6956980228424072,left,1,passion,grimme,5567,1,2025-11-28_14-28-04
44,oprør_compressed.wav,negative,oprør,jubel,babble_64.wav,mester_reversed.wav,heldig_reversed.wav,,,,,0,64,64,64,right,4.149467945098877,right,1,jubel,oprør,5567,1,2025-11-28_14-28-04
49,borddug_compressed.wav,neutral,borddug,luksus,babble_48.wav,himmel_reversed.wav,kugle_reversed.wav,,,,,0,65,65,65,left,2.580055952072144,left,1,borddug,luksus,5567,1,2025-11-28_14-28-04
36,bombe_compressed.wav,negative,bombe,flirte,babble_20.wav,grimme_reversed.wav,jubel_reversed.wav,,,,,0,66,66,66,right,0.7983429431915283,right,1,flirte,bombe,5567,1,2025-11-28_14-28-04
58,kvæles_compressed.wav,negative,kvæles,tumor,babble_74.wav,ønske_reversed.wav,ørken_reversed.wav,,,,,0,67,67,67,right,1.258908987045288,right,1,tumor,kvæles,5567,1,2025-11-28_14-28-04
52,sindssyg_compressed.wav,negative,sindssyg,skyldig,babble_71.wav,bange_reversed.wav,tortur_reversed.wav,,,,,0,68,68,68,left,0.5098369121551514,left,1,sindssyg,skyldig,5567,1,2025-11-28_14-28-04
16,kærtegn_compressed.wav,positive,kærtegn,kedel,babble_70.wav,cirkel_reversed.wav,slagtning_reversed.wav,,,,,0,69,69,69,left,0.5588011741638184,left,1,kærtegn,kedel,5567,1,2025-11-28_14-28-04
24,brænde_compressed.wav,negative,brænde,heldig,babble_26.wav,voldtægt_reversed.wav,ugle_reversed.wav,,,,,0,70,70,70,right,0.9159591197967528,right,1,heldig,brænde,5567,1,2025-11-28_14-28-04
70,brutal_compressed.wav,negative,brutal,ære,babble_74.wav,ankel_reversed.wav,marked_reversed.wav,,,,,0,71,71,71,right,0.941093921661377,right,1,ære,brutal,5567,1,2025-11-28_14-28-04
87,metal_compressed.wav,neutral,metal,albue,babble_96.wav,lampe_reversed.wav,gidsel_reversed.wav,,,,,0,72,72,72,left,0.6408910751342773,left,1,metal,albue,5567,1,2025-11-28_14-28-04
34,papir_compressed.wav,neutral,papir,affald,babble_16.wav,violin_reversed.wav,jubel_reversed.wav,,,,,0,73,73,73,left,0.6913509368896484,left,1,papir,affald,5567,1,2025-11-28_14-28-04
9,papir_compressed.wav,neutral,papir,hånlig,babble_4.wav,syndig_reversed.wav,skade_reversed.wav,,,,,0,74,74,74,right,0.6106410026550293,right,1,hånlig,papir,5567,1,2025-11-28_14-28-04
27,lærer_compressed.wav,neutral,lærer,voldtægt,babble_64.wav,kiste_reversed.wav,utro_reversed.wav,,,,,0,75,75,75,right,0.6342439651489258,right,1,voldtægt,lærer,5567,1,2025-11-28_14-28-04
25,hader_compressed.wav,negative,hader,engel,babble_67.wav,smerte_reversed.wav,tilfreds_reversed.wav,,,,,0,76,76,76,left,0.9854738712310792,left,1,hader,engel,5567,1,2025-11-28_14-28-04
73,djævel_compressed.wav,negative,djævel,frihed,babble_2.wav,mave_reversed.wav,lampe_reversed.wav,,,,,0,77,77,77,left,1.8420209884643557,right,0,frihed,djævel,5567,1,2025-11-28_14-28-04
43,gidsel_compressed.wav,negative,gidsel,vandal,babble_44.wav,fedme_reversed.wav,morder_reversed.wav,,,,,0,78,78,78,left,0.9772450923919678,left,1,gidsel,vandal,5567,1,2025-11-28_14-28-04
61,grusom_compressed.wav,negative,grusom,lækker,babble_60.wav,mester_reversed.wav,redskab_reversed.wav,,,,,0,79,79,79,right,0.5512731075286865,right,1,lækker,grusom,5567,1,2025-11-28_14-28-04
26,regnbue_compressed.wav,positive,regnbue,knude,babble_94.wav,sygdom_reversed.wav,rotte_reversed.wav,,,,,0,80,80,80,left,1.3043780326843262,left,1,regnbue,knude,5567,1,2025-11-28_14-28-04
86,kage_compressed.wav,positive,kage,ankel,babble_9.wav,pude_reversed.wav,fjendtlig_reversed.wav,,,,,0,81,81,81,left,0.3692200183868408,left,1,kage,ankel,5567,1,2025-11-28_14-28-04
33,ankel_compressed.wav,neutral,ankel,leder,babble_81.wav,ønske_reversed.wav,bifald_reversed.wav,,,,,0,82,82,82,right,0.3591189384460449,right,1,leder,ankel,5567,1,2025-11-28_14-28-04
46,borddug_compressed.wav,neutral,borddug,traume,babble_29.wav,maling_reversed.wav,drukne_reversed.wav,,,,,0,83,83,83,left,0.3389790058135986,left,1,borddug,traume,5567,1,2025-11-28_14-28-04
67,rigdom_compressed.wav,positive,rigdom,fase,babble_37.wav,salat_reversed.wav,pjece_reversed.wav,,,,,0,84,84,84,right,1.8616290092468264,left,0,rigdom,fase,5567,1,2025-11-28_14-28-04
57,latter_compressed.wav,positive,latter,spænding,babble_67.wav,trofæ_reversed.wav,kontor_reversed.wav,0.0,0.0,0.0,0.0,0,-1,-1,0,right,12.187562942504885,right,1,spænding,latter,1119,1,2025-11-28_15-35-59
45,penge_compressed.wav,positive,penge,varme,babble_73.wav,metal_reversed.wav,respekt_reversed.wav,0.0,1.0,1.0,1.0,0,-1,-1,0,left,1.812169075012207,left,1,penge,varme,1119,1,2025-11-28_15-35-59
19,ketchup_compressed.wav,neutral,ketchup,magisk,babble_33.wav,metal_reversed.wav,albue_reversed.wav,0.0,2.0,2.0,2.0,0,-1,-1,0,left,0.679541826248169,left,1,ketchup,magisk,1119,1,2025-11-28_15-35-59
32,kage_compressed.wav,positive,kage,rigdom,babble_84.wav,smerte_reversed.wav,skammel_reversed.wav,0.0,3.0,3.0,3.0,0,-1,-1,0,left,0.4386708736419678,left,1,kage,rigdom,1119,1,2025-11-28_15-35-59
78,diamant_compressed.wav,positive,diamant,kugle,babble_10.wav,museum_reversed.wav,maling_reversed.wav,0.0,4.0,4.0,4.0,0,-1,-1,0,left,0.674278974533081,left,1,diamant,kugle,1119,1,2025-11-28_15-35-59
73,syndig_compressed.wav,negative,syndig,redning,babble_70.wav,festlig_reversed.wav,kedel_reversed.wav,,,,,0,0,0,0,left,0.8920400142669678,left,1,syndig,redning,1119,1,2025-11-28_15-35-59
7,lyse_compressed.wav,positive,lyse,heldig,babble_28.wav,gidsel_reversed.wav,passion_reversed.wav,,,,,0,1,1,1,left,0.5892550945281982,left,1,lyse,heldig,1119,1,2025-11-28_15-35-59
74,sandhed_compressed.wav,positive,sandhed,motor,babble_84.wav,nonne_reversed.wav,succes_reversed.wav,,,,,0,2,2,2,left,0.4627890586853027,left,1,sandhed,motor,1119,1,2025-11-28_15-35-59
10,spænding_compressed.wav,positive,spænding,viden,babble_89.wav,hånlig_reversed.wav,banner_reversed.wav,,,,,0,3,3,3,right,0.4668941497802734,right,1,viden,spænding,1119,1,2025-11-28_15-35-59
8,ugle_compressed.wav,neutral,ugle,baby,babble_36.wav,blomstre_reversed.wav,dæmpet_reversed.wav,,,,,0,4,4,4,right,0.957854986190796,right,1,baby,ugle,1119,1,2025-11-28_15-35-59
75,syndig_compressed.wav,negative,syndig,fremskridt,babble_11.wav,sindssyg_reversed.wav,venlig_reversed.wav,,,,,0,5,5,5,left,1.2438039779663086,left,1,syndig,fremskridt,1119,1,2025-11-28_15-35-59
61,forår_compressed.wav,positive,forår,kujon,babble_88.wav,fjendtlig_reversed.wav,giftig_reversed.wav,,,,,0,6,6,6,left,0.3485689163208008,left,1,forår,kujon,1119,1,2025-11-28_15-35-59
38,mave_compressed.wav,neutral,mave,afskyr,babble_91.wav,voldtægt_reversed.wav,succes_reversed.wav,,,,,0,7,7,7,right,0.7272439002990723,right,1,afskyr,mave,1119,1,2025-11-28_15-35-59
89,sandhed_compressed.wav,positive,sandhed,himmel,babble_56.wav,redning_reversed.wav,patent_reversed.wav,,,,,0,8,8,8,right,0.5360591411590576,right,1,himmel,sandhed,1119,1,2025-11-28_15-35-59
87,finger_compressed.wav,neutral,finger,frelser,babble_15.wav,ønske_reversed.wav,hjerte_reversed.wav,,,,,0,9,9,9,left,2.4021451473236084,left,1,finger,frelser,1119,1,2025-11-28_15-35-59
28,jubel_compressed.wav,positive,jubel,beundret,babble_46.wav,blodig_reversed.wav,tumor_reversed.wav,,,,,0,10,10,10,right,1.1072018146514893,right,1,beundret,jubel,1119,1,2025-11-28_15-35-59
86,redskab_compressed.wav,neutral,redskab,enhed,babble_42.wav,frihed_reversed.wav,metal_reversed.wav,,,,,0,11,11,11,left,0.5948729515075684,left,1,redskab,enhed,1119,1,2025-11-28_15-35-59
64,nonsens_compressed.wav,neutral,nonsens,regnbue,babble_55.wav,sexet_reversed.wav,lærer_reversed.wav,,,,,0,12,12,12,left,1.2236111164093018,left,1,nonsens,regnbue,1119,1,2025-11-28_15-35-59
79,lyse_compressed.wav,positive,lyse,modgang,babble_63.wav,respekt_reversed.wav,sexet_reversed.wav,,,,,0,13,13,13,left,0.3719880580902099,left,1,lyse,modgang,1119,1,2025-11-28_15-35-59
26,gaffel_compressed.wav,neutral,gaffel,drukne,babble_52.wav,rabies_reversed.wav,hånlig_reversed.wav,,,,,0,14,14,14,right,1.0277328491210938,right,1,drukne,gaffel,1119,1,2025-11-28_15-35-59
69,skade_compressed.wav,negative,skade,stjerne,babble_60.wav,morder_reversed.wav,nonsens_reversed.wav,,,,,0,15,15,15,left,0.7456319332122803,right,0,stjerne,skade,1119,1,2025-11-28_15-35-59
48,tortur_compressed.wav,negative,tortur,nedbrud,babble_10.wav,opstemt_reversed.wav,rådden_reversed.wav,,,,,0,16,16,16,left,0.6646361351013184,left,1,tortur,nedbrud,1119,1,2025-11-28_15-35-59
55,genert_compressed.wav,neutral,genert,motor,babble_88.wav,søsyg_reversed.wav,lampe_reversed.wav,,,,,0,17,17,17,left,0.4359841346740722,left,1,genert,motor,1119,1,2025-11-28_15-35-59
90,engel_compressed.wav,positive,engel,forpint,babble_45.wav,kage_reversed.wav,kujon_reversed.wav,,,,,0,18,18,18,right,1.083940029144287,left,0,engel,forpint,1119,1,2025-11-28_15-35-59
36,konkurs_compressed.wav,negative,konkurs,tortur,babble_4.wav,fase_reversed.wav,modgang_reversed.wav,,,,,0,19,19,19,right,0.8387417793273926,right,1,tortur,konkurs,1119,1,2025-11-28_15-35-59
14,vandal_compressed.wav,negative,vandal,nonsens,babble_93.wav,konkurs_reversed.wav,kugle_reversed.wav,,,,,0,20,20,20,right,1.3496692180633545,right,1,nonsens,vandal,1119,1,2025-11-28_15-35-59
77,fjendtlig_compressed.wav,negative,fjendtlig,tumor,babble_32.wav,viden_reversed.wav,blomstre_reversed.wav,,,,,0,21,21,21,right,1.0930898189544678,right,1,tumor,fjendtlig,1119,1,2025-11-28_15-35-59
62,drukne_compressed.wav,negative,drukne,borddug,babble_43.wav,finger_reversed.wav,kande_reversed.wav,,,,,0,22,22,22,right,1.9388010501861568,right,1,borddug,drukne,1119,1,2025-11-28_15-35-59
39,gidsel_compressed.wav,negative,gidsel,himlen,babble_40.wav,sollys_reversed.wav,taber_reversed.wav,,,,,0,23,23,23,right,1.1722691059112549,right,1,himlen,gidsel,1119,1,2025-11-28_15-35-59
70,grimme_compressed.wav,negative,grimme,afvist,babble_74.wav,passion_reversed.wav,lyse_reversed.wav,,,,,0,24,24,24,right,1.512542963027954,right,1,afvist,grimme,1119,1,2025-11-28_15-35-59
56,taxa_compressed.wav,neutral,taxa,ærlig,babble_67.wav,genstand_reversed.wav,nedbrud_reversed.wav,,,,,0,25,25,25,left,0.7629342079162598,left,1,taxa,ærlig,1119,1,2025-11-28_15-35-59
20,misbrug_compressed.wav,negative,misbrug,himmel,babble_40.wav,spise_reversed.wav,salat_reversed.wav,,,,,0,26,26,26,right,0.9536018371582032,right,1,himmel,misbrug,1119,1,2025-11-28_15-35-59
6,offer_compressed.wav,negative,offer,ønske,babble_61.wav,pude_reversed.wav,krise_reversed.wav,,,,,0,27,27,27,right,0.8443529605865479,right,1,ønske,offer,1119,1,2025-11-28_15-35-59
71,væmmes_compressed.wav,negative,væmmes,skønhed,babble_67.wav,accept_reversed.wav,himmel_reversed.wav,,,,,0,28,28,28,left,0.8336479663848877,left,1,væmmes,skønhed,1119,1,2025-11-28_15-35-59
53,violin_compressed.wav,neutral,violin,kæle,babble_94.wav,søsyg_reversed.wav,fedme_reversed.wav,,,,,0,29,29,29,left,1.3978371620178225,right,0,kæle,violin,1119,1,2025-11-28_15-35-59
35,morder_compressed.wav,negative,morder,smerte,babble_6.wav,spænding_reversed.wav,diamant_reversed.wav,,,,,0,30,30,30,right,0.6389150619506836,right,1,smerte,morder,1119,1,2025-11-28_15-35-59
22,redning_compressed.wav,positive,redning,affald,babble_31.wav,lyse_reversed.wav,sandhed_reversed.wav,,,,,0,31,31,31,right,0.599510908126831,right,1,affald,redning,1119,1,2025-11-28_15-35-59
2,vandfald_compressed.wav,positive,vandfald,ørken,babble_37.wav,putte_reversed.wav,konge_reversed.wav,,,,,0,32,32,32,right,1.2722880840301514,right,1,ørken,vandfald,1119,1,2025-11-28_15-35-59
3,finger_compressed.wav,neutral,finger,glæde,babble_48.wav,rædsel_reversed.wav,himmel_reversed.wav,,,,,0,33,33,33,left,0.9390139579772948,left,1,finger,glæde,1119,1,2025-11-28_15-35-59
52,flirte_compressed.wav,positive,flirte,varme,babble_65.wav,ørken_reversed.wav,krise_reversed.wav,,,,,0,34,34,34,right,1.0869839191436768,right,1,varme,flirte,1119,1,2025-11-28_15-35-59
42,poesi_compressed.wav,neutral,poesi,accept,babble_56.wav,spænding_reversed.wav,jubel_reversed.wav,,,,,0,35,35,35,right,0.7679030895233154,right,1,accept,poesi,1119,1,2025-11-28_15-35-59
60,luksus_compressed.wav,positive,luksus,kvæles,babble_47.wav,oprørt_reversed.wav,lampe_reversed.wav,,,,,0,36,36,36,right,0.6658411026000977,right,1,kvæles,luksus,1119,1,2025-11-28_15-35-59
25,luksus_compressed.wav,positive,luksus,putte,babble_55.wav,sollys_reversed.wav,kande_reversed.wav,,,,,0,37,37,37,left,0.6169528961181641,left,1,luksus,putte,1119,1,2025-11-28_15-35-59
15,vindue_compressed.wav,neutral,vindue,violin,babble_58.wav,grusom_reversed.wav,maling_reversed.wav,,,,,0,38,38,38,left,0.6126339435577393,left,1,vindue,violin,1119,1,2025-11-28_15-35-59
67,vinde_compressed.wav,positive,vinde,festlig,babble_87.wav,salat_reversed.wav,skyldig_reversed.wav,,,,,0,39,39,39,right,0.8073880672454834,right,1,festlig,vinde,1119,1,2025-11-28_15-35-59
17,sygdom_compressed.wav,negative,sygdom,salat,babble_9.wav,rådden_reversed.wav,slagtning_reversed.wav,,,,,0,40,40,40,left,0.5310149192810059,left,1,sygdom,salat,1119,1,2025-11-28_15-35-59
81,vindue_compressed.wav,neutral,vindue,ære,babble_27.wav,gaffel_reversed.wav,violin_reversed.wav,,,,,0,41,41,41,right,0.8762679100036621,right,1,ære,vindue,1119,1,2025-11-28_15-35-59
51,brænde_compressed.wav,negative,brænde,bryllup,babble_24.wav,frygtsom_reversed.wav,fremskridt_reversed.wav,,,,,0,42,42,42,left,0.7780370712280273,left,1,brænde,bryllup,1119,1,2025-11-28_15-35-59
30,modgang_compressed.wav,negative,modgang,vinde,babble_85.wav,brænde_reversed.wav,mester_reversed.wav,,,,,0,43,43,43,left,1.3398089408874512,right,0,vinde,modgang,1119,1,2025-11-28_15-35-59
83,kontor_compressed.wav,neutral,kontor,leder,babble_47.wav,skyldig_reversed.wav,enhed_reversed.wav,,,,,0,44,44,44,left,0.403033971786499,left,1,kontor,leder,1119,1,2025-11-28_15-35-59
65,pude_compressed.wav,positive,pude,putte,babble_0.wav,kage_reversed.wav,ankel_reversed.wav,,,,,0,45,45,45,left,0.7558908462524414,left,1,pude,putte,1119,1,2025-11-28_15-35-59
29,viden_compressed.wav,positive,viden,giftig,babble_67.wav,avis_reversed.wav,oprørt_reversed.wav,,,,,0,46,46,46,left,0.7889590263366699,left,1,viden,giftig,1119,1,2025-11-28_15-35-59
63,morder_compressed.wav,negative,morder,bygning,babble_26.wav,lampe_reversed.wav,brænde_reversed.wav,,,,,0,47,47,47,left,0.4879450798034668,left,1,morder,bygning,1119,1,2025-11-28_15-35-59
72,kedel_compressed.wav,neutral,kedel,misbrug,babble_44.wav,nonsens_reversed.wav,trofæ_reversed.wav,,,,,0,48,48,48,right,0.8352890014648438,right,1,misbrug,kedel,1119,1,2025-11-28_15-35-59
12,frygtsom_compressed.wav,negative,frygtsom,kæle,babble_83.wav,natur_reversed.wav,borddug_reversed.wav,,,,,0,49,49,49,right,0.8003690242767334,right,1,kæle,frygtsom,1119,1,2025-11-28_15-35-59
